,posting_id,description,train duties,accessory pop,receiving pop,priced changes,displayed changes,is showroom,aor recovery,repaired quality,showroom quality,sold floor,kept clutter,needed aspects,including entrance,organize channels,keep channels,on_going reinforcement,approach customer_service,completed excellence,may bachelors_degree,substitute bachelors_degree,include shipyard,streamline construction,setting shipyard,will z,have z,are shipyard,must_have construction,setting engines,piping knowledge,must installation,interpret installation,has employment,back_stock product,as_needed remains,pricing maintenance,operate receiving,receiving education,including profiles,lead resort,heads managers,inspects resort,affiliated organizations,made resort,exciting work,focus patients,evolve position,pays interview,discussed interview,is high_end,established therapy,foh employees,waitstaff bussers,being roberts,heard roberts,recording mailing,assist strain,hiring strain,stacking product,passed city,make meets,aid aspects,have orientations,been orientations,homeowner orientations,cracker barrel,pertaining loan,pertaining mortgage,dusting vaccumn,financing delivery,ashley furniture,tore offers,will hearing,evaluate hearing,barium results,diagnose treatment,receive pay,scheduling access,week_ends opportunity,pay bets,arise manage,advertising retail_sales,conducted increments,broken increments,ekg rhythms,maintaining grooming,including fast_food,cleaning fast_food,bathrooms gasoline,selling up_to_date,offers terms,register mortgage,champion company,discreet client,will coverage,respond activities,merchandising responsibilities,set flavor,tag displays,keep back_stock,working habits,initiative tasks,become vacuum,supplement activity,networking realty,processes objectives,creating mueller,ethics policies,move rv,portrait sales,high_energy personality,multi_task excellent,on_line support,regarding device,including impressions,complete resale,moe s,draw quality,examining cavity,including sores,recessed gums,bleeding gums,conduct data_entry,pursuing classroom,facilitate outcomes,following vehicle,arc initiatives,reach roberts,candidate bach,alternates recipes,using recipes,financing builds,concerning granting,extending lines,safekeeping contacts,needed tax,satisfy tax,examines evaluates,contact finance,sub recipient,assist grantee,homelessness assistance,cot ota,debilitating conditions,optimizing reliance,emerging treatment,alleviate discomfort,dpt communication,providing excellence,adheres organization,petroleum product,sells petroleum,windows articles,adjust articles,reach relay,meals activities,care conferences,passing trays,supplied state,hwy city,meet industry,are fleet,being fleet,reinforced fleet,training instructors,ensure license,snc fleet,maintain oil,identify hand,ensure fuel,forced turbine,planned turbine,inlcuding outage,typing guide,vary branch,branch responsibilities,depositing money,turn ip,turn equipment,hosted phones,will trailers,driving trailers,steering cruise,heated mirrors,polished aluminum,processing inventory,counting dates,respiratory therapy,detect identify,neutralize weapon,requested accordance,provide ls,will geophysics,be geophysics,managing geophysics,requested eh,as_needed anniston,dhs emergency,fe ma,experience distribution,know trade,provides handover,oncoming transition,done test,determine isolation,infrared heaters,fired burners,cat walks,reaching feet,adhering safety_standards,have proven,is intake,maximize increase,degree leadership,required share,collate reports,raise purchase,appropriated undertake,gcse level,management_systems data_entry,will please,apply shift,pertaining grounds,produce world_class,supporting men,extreme confidentiality,fast_paced response,would in_office,using intranet,study guide,competitive_pay life,n assist,ens health,invoiced manner,utilize specialty,teaching leadership,insures privacy,insure application,cut fiberglass,proper size,involved deployments,payroll personnel,needs mental_health,may carts,check voice,as_needed firm,will workforce,following workforce,reporting data_entry,weekly payroll,training temps,work split,investigate situations,conduct patrol,ax way,transport maintain,deceased maintain,morgue maintain,g4s client,possess service,combat arms,decreased expenses,oversee expansion,maximize center,carried employees,oversee calculation,banking finance,monitoring introduction,carrying technology,pre_planning technology,incoming goods,testing aerotek,routes results,etch pipe,assists everyone,bi_lingual experience,manufacturing spanish,are mbm,solve_problems changes,mill operations,designing purchasing,constructing purchasing,conform management,market_based management,bsee degree,cold food,mill organization,can personnel,licensed personnel,is medications,drawing medications,recommend employment,rmc managers,matching vacations,closed holidays,growing consumer,headquartered greenville,met profit,championing recognition,will dedication,posses dedication
0,201309_685336,"account representative ( inside sales ) concord , ca overview : the account representative ( ar ) is the key day_to_day contact for all our sales and customer support activities . assigned to a team working collaboratively to support given territories or markets , the account representative applies his or her excellent customer_service skills and system knowledge to meet the daily needs of the customer . key responsibilities : customer_service respond to customer requests for information in a timely_manner . answer customer telephone calls , providing technical information and addressing and resolving inquiries and problems . process incoming mail , e_mail , leads and faxes , responding to customer_needs and requests . sell company products to customers , either by promoting products with existing customers or by following_up on referrals to prospective customers . work with the account manager ( am ) to develop quotes . expedite customer orders . sales opportunities share with the am opportunities to introduce iewc services to customers . identify opportunities to cross_sell or up_sell products and services while working with the existing customer . introduce products and services and identify follow_up time for the am . clerical duties process customer orders and confirmations on our computer system . fill requests for catalogs , samples and giveaways . assemble or print catalogs or advertising materials , as_needed . perform filing activities and information retrieval , as_needed . update price lists in the computerized system . accuracy and completeness through all means of communication . sales data as requested , create and run sales reports and mailing lists . complete and maintain all required paperwork , quotes , records , reports and documentation . . an associates_degree and one to three years of related experience ; or a combination of education and experience . a valid drivers_license . ability to define problems , collect data , establish facts and draw valid conclusions . ability to interpret an extensive variety of technical and business information and deal with several abstract and concrete variables . ability to work in a windows environment , to work with your departments business applications and with standard current computer applications . iewc is an equal employment opportunity employer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,201412_237080,"responsibilities : responsible for all leasing efforts implement marketing programs of the property , including : successful leasing of apartments , qualifying potential residents , and creation of all rental agreements record all traffic , rental results , & resident activity provide professional service at all times , including assisting residents with service requests qualifications : high_school diploma or equivalent . college preferred direct sales and marketing experience , 2 yrs related or 1yr industry experience ( preferred ) strong communication skills , knowledge of business correspondence basic computer skills , including working_knowledge of outlook , word , and excel . yard i preferred .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,201306_1298999,"locations : dc metro , arlington , va , san diego , san_francisco area 2+ years consulting exp . w / clients to design implement it solutions required . knowledge / exp . w / some combination of the following technologies : web services , microsoft s . net framework , java , j2ee , j2me , c++ , html , xml required . knowledge / exp . w / oracle and / or sql required . exp . w / software tools , such as rational suite , web sphere , web logic visual studio required . application / integration consultants work with clients to design best of breed solutions . the supply_chain architecture practice area prides itself in using state_of_the art analysis methods and leveraging cutting_edge technology to address our clients most challenging problems . application architects are expected to recommend solutions recognizing the importance of solution performance , availability , integrity , and ability to interface with existing application . application / integration consultants are expected to perform critical evaluation and selection of hardware and software components , implement effective development methodologies and tool sets , and be leaders within our solution teams . preferred candidates will have education industry with food management expertise or federal government experience . ( 2252 ) to all recruitment agencies : ibm only accepts resumes from agencies on our preferred supplier list . please do not forward resumes to our applicant tracking system , ibm employees , or send to any ibm company location . ibm is not responsible for any fees related to unsolicited resumes . . required at least 1 year experienceinweb services , . net framework at least 1 year experienceinj2ee at least 1 year experienceinjava us citizenship required english : fluent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,201209_949473,"candidate qualifications -california bar membership in good standing -3-5 years of personal injury litigation experience -strong communication and ms_office skills -experience handling motor_vehicle , and subrogation cases is a plus important position details geico seeks an experienced insurance defense attorney for its concord / san_francisco staff counsel office , which defends geico insureds in third_party cases and geico in first party cases in the bay area . as an attorney , you will : -handle and manage litigation files from inception through trial -prepare motions and memorandums of law . -prepare pleadings , discovery , demands and responses . -draft reports and provide file analysis . -arbitrate and try cases how to apply please click apply now to complete our on_line application . you will need an active e_mail address , phone number , and we request at least 5 years of employment history . once you begin your application you can save it if you need to come back later . about geico driving your career . insuring your future . for more than 75 years , geico has stood out from the rest of the insurance industry ! we are one of the nation 's largest and fastest_growing auto insurers thanks to our low rates , outstanding service and clever marketing . we 're an industry leader employing thousands of dedicated and hard_working associates . as a wholly_owned subsidiary of berks hire hath away , we offer associates training and career_advancement in a financially stable and rewarding workplace . our associates ' quality of life is important to us . full_time geico associates are offered a comprehensive total rewards program , including : 401 ( k ) and profit_sharing plans medi_cal , dental , vision and life_insurance paid_vacation , holidays and leave programs tuition_reimbursement associate assistance_program flexible spending accounts business casual dress fitness and dining facilities ( at most locations ) associate clubs and sports teams volunteer opportunities geico federal credit union benefit offerings may vary for part_time associates and interns . geico is an equal_opportunity employer . background and credit checks , hair or urine drug_testing , and health assessments are required as part of our pre_employment process . bets arc setter bach f6f5fe prepare stood in .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,201511_1395730,"you are responsible for the operation of the entire restaurant and building a strong team that consistently provides customers great food and a friendly experience . key responsibilities include finding , hiring and developing team members and shift leads , conducting new hire orientation and developing the training plan for each new hire . you re also responsible for scheduling and deploying the team correctly , addressing performance issues and managing the restaurant budget and financial plans . restaurant general_manager behaviors include : ensuring the entire restaurant team is properly trained and developed . interacting well with customers , taco bell management and the restaurant team . resolving conflicts in a timely and effective manner . making sure your team understands and acts on business priorities . this summary overview generally describes key job_duties for taco bell corporate employees . it is not all_inclusive , and a similar job at other brands , franchise or license locations may be different . building financial and bach f6f5fe bets arc setter the finding financial and .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,201406_670722,"east er seals is looking for a dynamic data_entry specialist to join it s corporate team ! we are in a period of expanded vision and planned growth ! east er seals bay area 's home_based autism project provides comprehensive in_home services to children with autism spectrum disorders . this is an exciting time to join our dynamic team of people who are passionate about their work ! join us and let 's make a difference together ! job_summary in this role you will be responsible to for data_entry of information to maintain database ( s ) through various software applications . you will help to facilitate the organization s insurance authorization processing and client tracking systems . you will also be responsible for accuracy , efficiency and retrieval of processed data as well as proof material entered as_required and generate data reports . essential job functions : ensures accurate and timely entry of essential patient authorization and clinical background information into internal systems maintains data_entry requirements by following data program techniques and procedures interacts with internal and external departments on matters affecting data flow and makes recommendations for improvement or enhancement to job processes to ensure standards in data_entry , collection and retrieval contacts funding partners to ensure receipt of patient authorizations for service communicates with internal departments regarding authorization errors and issues assists in the tracking and reporting of authorization error statistics maintains customer confidence and protects operations by keeping information confidential required skills : organization , typing , data_entry skills , attention to detail , confidentiality , thoroughness , decision_making , independence , analyzing information , results_driven , positive attitude and eagerness , adaptability proficiency with microsoft_office products , google applications , and general computer skills . strong excel skills . proficiency with hot keys a plus . health / insurance services background preferred bachelor s or associate s degree preferred please submit your resume through our company website at www . eastersealsbayarea . org and click on the career_opportunities link . we offer competitive compensation and an opportunity to make a difference . maintains bach f6f5fe bets arc setter decision entry and together .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,201308_1677984,"under indirect supervision , consults w / patients & medi_cal personnel regarding medication therapy . provide direction to pharmacist residents , pharmacist interns , pharmacy technicians , & non_licensed personnel . dispenses compounds , procures , stores , & distributes pharmacy products . provide medi_cal personnel & patients w / medication & information & product identification . perform other duties as_required . essential functions : - upholds kp 's policies & procedures , principles of responsibilities & applicable state , federal & local laws- interviews patient to obtain information regarding drug use , drug allergies & sensitivities & documents the information to appropriate records of the pharmacy information system ; advises patients verbally & w / written materials on significant precautions , proper drug therapy & administration , the use of related devices & the coordination of drug therapy w / diet , according to established policies & procedures- reviews & interprets prescription orders & verifies accuracy & completeness of patient labeling & input into pharmacy information system- dispenses , compounds , procures , stores & distributes pharmaceuticals & pharmacy products , including antineoplastics and / or other sterile products as_required , according to legal requirements , established policies & procedures , & accepted professional standards of practice- evaluates & resolves real or potential drug therapy problems related to interpretation of prescriptions , drug furnishing irregularities , service complaints & issues such as drug procurement or equipment problems , according to established polices & procedures- confers w / medi_cal personnel concerning care & treatment of patients , related critical diagnoses , drug dosage , interactions , dosage forms , & other factors which might influence the course of treatment & the activity medications ; suggests changes in drug therapy and / or use , as appropriate to assure optimum therapeutic results & cost_effective prescribing- maintains work area & equipment in an organized & clean condition ; maintains a safe & efficient work_environment qualifications : basic_qualifications : - current registration with the california state board of pharmacy . - must_have excellent verbal and written communication skills . - knowledge of federal and state laws , regulations , and standards regarding the provision of pharmaceutical services . - ability to extract pertinent information from the patient or other sources and relate it to the patient 's medi_cal management plan . - ability to learn and operate pharmacy computer systems and other equipment . - must be able to type prescription labels . notes : - pr # lr-3225- work_schedule and scheduled hours to vary as_required- must be willing to work multiple locations . external hires must pass a background_check / drug screen . we are proud to be an equal_opportunity / affirmative action_employer . .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,201405_1389450,"part_time stock er / merchandiser join mondelez international , one of the world 's largest cookie / cracker / candy companies . how would you like to represent these powerful brands - oreo , ritz , chips ahoy ! , wheat thins , and other nabisco brands ? mondel z international is a whole new company that has been re imagined with a single focus in mind : create delicious moments of joy by sharing the world s favorite brands . launched on oct . 1 , 2012 , and employing around 100 , 000 people around the world , mondel z international comprises the global snacking and food brands of the former kraft foods inc . while mondel z international is new , our brands are as diverse and rich with heritage as the 170 countries in which our products are marketed . as the world s pre_eminent maker of snacks , mondel z international has leading shares in every category and every region of the world in which it competes . the company holds the no . 1 position globally in biscuits , chocolate , candy and powdered beverages as well as the no . 2 position in gum and coffee . mondel z international s portfolio includes several billion_dollar brands such as nabisco , oreo and lu biscuits , cad bury and milk a chocolate , jacobs coffee , tang powdered beverages and trident gums . mondel z international has annual revenue of approximately $ 36 billion and operations in more than 80 countries . for more information , visit http : / / www . mondelez international . com / and www . facebook . com / mondelez international . mondelez international is looking for qualified part_time stock er to stock shelves , build displays and manage backroom inventory at local stores . position will work with sales force to service nabisco cookies and other mondelez international top brand names in the industry . . job_responsibilities include : 1 . stocking shelves and building displays . 2 . properly rotate stock . 3 . back room inventory organization . 4 . ensuring point_of_sale material on shelves and displays . 5 . maintain a timely and accurate call schedule . 6 . establish and maintain a rapport with key store individuals . 7 . identify and communicate individual store problems and opportunities to the appropriate mondelez international personnel . 8 . early morning and weekend store service . mondel z international is an equal_opportunity and affirmative action_employer . we actively seek to maintain a diverse work force , and mondel z international therefore recruits qualified applicants without regard to race , color , religion , gender , national origin , age , disability , or vietnam veteran_status .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,201507_1410213,"overview : the dietician provides nutritional services ( including counseling ) to patients that are terminally ill -- including their families so that the quality of life might be enhanced . this is a per_diem registered dietician position providing education and instruction to patients , families and staff as_needed . qualifications : qualified candidates must_have two ( 2 ) years minimum experience as a registered dietician -- one of which is in a community health agency with consultant and teaching responsibilities . must_have adequate transportation . education : baccalaureate degree from a program approved by the american dietet families health bets arc setter bach f6f5fe community families responsibilities so .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,201606_1244126,"lay the groundwork for a dynamic future with an industry leader . at kaiser permanent e , you 'll forge lasting relationships with colleagues across the organization while enjoying the opportunity to grow your experience and hone your expertise on assignments that have real impact . our interns have worked on everything from analyzing financial software and developing new marketing strategies , to designing mobile apps and helping clinicians improve care delivery . we want you to get the most out of your time here and will give you projects that challenge you to think freely , question thoroughly , and explore deeply . the data engineering analyst intern will gather , validate and analyze data from various data sources . the analyst will identify trends and provide assistance on adjusting processes , work flows , and / or assignments based on the data provided . partner with other data engineering managers to understand their needs for operational data metrics and reporting requirements in order to improve our reporting process . provide data_entry assistance in several system of records , such as ppm tool , remedy and sharepoint lists . essential functions : contributing to a designated project or initiative to meet a kp business objective . report development and analytic s . project_management - planning , execution , and measurement . learning new applications needed to complete assignments or support the execution of business objectives . job shadowing in other functional areas . performing additional duties as_required . analyze data from existing dashboards / reports and socialize results with key stakeholders in order to improve quality of data contribute to problem_solving , process design , and analytical report development within network engineering department consolidate data extracts from a variety of sources and prepare data and slides for operational metrics review . . basic_qualifications : education high_school diploma or general education development ( ged ) required . pursuing a bachelor 's degree or have graduated with a bachelor 's degree from an accredited university within the last year . additional requirements : aptitude to perform data and process analytic s and formulating solutions proven ability to build effective working relationships as well as strong inter_personal skills working_knowledge of ms word , excel , powerpoint . preferred_qualifications : 3 . 0 gpa or above advanced analytical and problem_solving skills proven ability to build effective working relationships as well as strong inter_personal skills excellent verbal and written communication skills ability to learn quickly and experience producing high_quality work in short periods of time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
