,posting_id,description,train duties,accessory pop,receiving pop,priced changes,displayed changes,is showroom,aor recovery,repaired quality,showroom quality,sold floor,kept clutter,needed aspects,including entrance,organize channels,keep channels,on_going reinforcement,approach customer_service,completed excellence,may bachelors_degree,substitute bachelors_degree,include shipyard,streamline construction,setting shipyard,will z,have z,are shipyard,must_have construction,setting engines,piping knowledge,must installation,interpret installation,has employment,back_stock product,as_needed remains,pricing maintenance,operate receiving,receiving education,including profiles,lead resort,heads managers,inspects resort,affiliated organizations,made resort,exciting work,focus patients,evolve position,pays interview,discussed interview,is high_end,established therapy,foh employees,waitstaff bussers,being roberts,heard roberts,recording mailing,assist strain,hiring strain,stacking product,passed city,make meets,aid aspects,have orientations,been orientations,homeowner orientations,cracker barrel,pertaining loan,pertaining mortgage,dusting vaccumn,financing delivery,ashley furniture,tore offers,will hearing,evaluate hearing,barium results,diagnose treatment,receive pay,scheduling access,week_ends opportunity,pay bets,arise manage,advertising retail_sales,conducted increments,broken increments,ekg rhythms,maintaining grooming,including fast_food,cleaning fast_food,bathrooms gasoline,selling up_to_date,offers terms,register mortgage,champion company,discreet client,will coverage,respond activities,merchandising responsibilities,set flavor,tag displays,keep back_stock,working habits,initiative tasks,become vacuum,supplement activity,networking realty,processes objectives,creating mueller,ethics policies,move rv,portrait sales,high_energy personality,multi_task excellent,on_line support,regarding device,including impressions,complete resale,moe s,draw quality,examining cavity,including sores,recessed gums,bleeding gums,conduct data_entry,pursuing classroom,facilitate outcomes,following vehicle,arc initiatives,reach roberts,candidate bach,alternates recipes,using recipes,financing builds,concerning granting,extending lines,safekeeping contacts,needed tax,satisfy tax,examines evaluates,contact finance,sub recipient,assist grantee,homelessness assistance,cot ota,debilitating conditions,optimizing reliance,emerging treatment,alleviate discomfort,dpt communication,providing excellence,adheres organization,petroleum product,sells petroleum,windows articles,adjust articles,reach relay,meals activities,care conferences,passing trays,supplied state,hwy city,meet industry,are fleet,being fleet,reinforced fleet,training instructors,ensure license,snc fleet,maintain oil,identify hand,ensure fuel,forced turbine,planned turbine,inlcuding outage,typing guide,vary branch,branch responsibilities,depositing money,turn ip,turn equipment,hosted phones,will trailers,driving trailers,steering cruise,heated mirrors,polished aluminum,processing inventory,counting dates,respiratory therapy,detect identify,neutralize weapon,requested accordance,provide ls,will geophysics,be geophysics,managing geophysics,requested eh,as_needed anniston,dhs emergency,fe ma,experience distribution,know trade,provides handover,oncoming transition,done test,determine isolation,infrared heaters,fired burners,cat walks,reaching feet,adhering safety_standards,have proven,is intake,maximize increase,degree leadership,required share,collate reports,raise purchase,appropriated undertake,gcse level,management_systems data_entry,will please,apply shift,pertaining grounds,produce world_class,supporting men,extreme confidentiality,fast_paced response,would in_office,using intranet,study guide,competitive_pay life,n assist,ens health,invoiced manner,utilize specialty,teaching leadership,insures privacy,insure application,cut fiberglass,proper size,involved deployments,payroll personnel,needs mental_health,may carts,check voice,as_needed firm,will workforce,following workforce,reporting data_entry,weekly payroll,training temps,work split,investigate situations,conduct patrol,ax way,transport maintain,deceased maintain,morgue maintain,g4s client,possess service,combat arms,decreased expenses,oversee expansion,maximize center,carried employees,oversee calculation,banking finance,monitoring introduction,carrying technology,pre_planning technology,incoming goods,testing aerotek,routes results,etch pipe,assists everyone,bi_lingual experience,manufacturing spanish,are mbm,solve_problems changes,mill operations,designing purchasing,constructing purchasing,conform management,market_based management,bsee degree,cold food,mill organization,can personnel,licensed personnel,is medications,drawing medications,recommend employment,rmc managers,matching vacations,closed holidays,growing consumer,headquartered greenville,met profit,championing recognition,will dedication,posses dedication
0,201508_114500,"cir ks construction , inc . is hiring an it support coordinator to assist the it manager in facilitating the growing technology needs of the company . this position will support the continued development of the company 's sage 300 ( timberline ) database . the it support coordinator will also be assisting with network administration , management reports writing , website development , hardware , software , and equipment acquisition , set_up , and trouble_shooting . candidates for this position with a fundamental understanding of business and accounting will have an advantage in being considered for an employment offer . a finalist candidate will have excellent communication skills in order to convey it solutions to non_technical users . additional duties and responsibilities : obtain working_knowledge of the organization and business practices pertaining to the company systems and processes . maintain and re-map existing reports in company database create management reports based on business requirements and standards . test and validate report data . create and maintain all customized data mappings of fields for reference . create and maintain a formula repository with standard business definitions . maintain and create excel and access integrated reports with sage 300 / timberline using formula , vba , and ms query . create , modify , and maintain a report inventory candidates with long_term experience / verifiable expertise in the following categories will be considered : hardware / equipment - will execute hardware set_up and repairs ; laptops , net books , desktops , smart phones , phone systems , etc . network administration - will help configure and maintain servers , routers , intranet , and service providers - support efforts to maximize speed , bandwidth , data storage , firewall , security , and accessibility . strong technical experience - excel and access reporting platforms utilizing sql and pervasive sql - ms sql server 2008 / 2012 , as well as ssrs , s sis , analytic and reporting structures . sage 300 ( timberline ) experience / a plus - understanding of the data table relationships , report writing , module functions ( accounting , project_management , estimating , service & maintenance ) . crystal and ei dynamics reports - experience using crystal and ei dynamics report software to develop and customized sage 300 / timberline reports for accounting , forecasting , project_management , service and maintenance , etc . excellent documentation , communication and inter_personal skills required . general experience desired : degree or equivalent experience in technology or related discipline 3-5+ years it experience network administration skills expert in microsoft outlook , office ; proficiency with trouble_shooting windows mid_level accounting support applicant must_have a positive can_do attitude . can identify needs , remove barriers , and has the know_how to make things happen in a fast_paced `` must_have-yesterday '' environment . all final candidates will be subject to a motor_vehicle report and criminal background_check prior to hiring . .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,201605_719519,"western dental services , inc . , california s largest dental services provider and one of the nation s largest dental hmo s , is looking for a bright , motivated , executive assistant to support the senior vice president and general counsel . this position requires at least 2 years of professional experience and will provide excellent clerical and administrative_support to join western s team . western dental consists of over 4 , 600 professionals and non_clinical employees at western s corporate headquarters in orange , california and more than 300 dental clinic locations . key responsibilities managing communications preparing and / or reviewing correspondence , inclusive of exercising independent judgment in terms of statement and invoice reviews managing sensitive and confidential information coordinating meetings and other daily functions , as_required understanding of financial data and related reports managing travel arrangements organizing records and other related tasks directing tasks for others to perform as related to the job function performs all other necessary job_related requirements # li-post requirements : a minimum of a high_school diploma , a college_degree is preferred a minimum of 2 years experience working in a comparable position supporting executives for a mid-large company experience with lotus notes , microsoft_office , including word , excel , power point as well as internet navigation excellent organization skills maintain confidentiality and a conduct themselves in a professional manner at all times possess strong inter_personal and professional skills with a sense of urgency possess great follow_through to get things done accurately strong written and verbal communication skills ability to work with many people inside and outside the company experience bets arc setter bach f6f5fe .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,201306_112537,"grand european tours , located in lake oswego , oregon provides an easy and enriching way to travel to europe on first_class , fully escorted tours primary targeted to active , mature travelers . celebrating over 30 years of leisurely touring , each of our well_crafted packages are designed to be the vacation of a lifetime by delivering first_class adventure at affordable prices . our expanded product portfolio of over 50 itineraries to europe and beyond includes european river cruises . if you have a passion for travel and excel in customer_service we d like to hear from you . find out more on the grand european tours website > bach f6f5fe bets arc setter for .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,201410_2103564,"overview : the product planning and logistics supervisor position is responsible for handling of customer accounts to ensure on_time delivery of products to the customer . this includes being involved in the entire supply_chain of the products from raw materials to shipment of finished goods and driving company projects that are related to providing better customer_service to the customers . responsibilities : oversee customer accounts interact with customers , process orders , etc . manage logistics of customer sales shipping raw materials to and from sites , shipping finished products , interacting with shipping carriers and taking responsibility for on_time delivery . hands_on management of shipping which may include packing boxes , delivering shipments to shippers , driving a forklift , etc . interact with multiple departments in order to meet account performance objectives and customers expectations . establish productive , professional relationships with key personnel in assigned customer accounts . work closely with sales , operations and production departments to ensure customer_satisfaction and problem resolution . may require travel to shippers and sister sites to co_ordinate shipments . plan and schedule production runs of customer orders while considering the scheduling requirements of all outstanding orders from all customers . lead company projects such as new product requests and product improvements . co_ordinate and drive projects by : developing a schedule , determining resources , tracking and constantly reiterating objectives , manage project staff , ensure staff receives proper support , execute project plan , and ensure goals and standards are met . qualifications : experience and education : account planning , logistics and account / project manager experience preferred ( this is not a sales position ) . highly_motivated to excel , detail_oriented and resourceful . familiar with manufacturing practices , customer support , and shipping logistics . strong negotiator skills . bs degree , 3 years experience in similar setting job : manufacturing / production primary location : united_states of america-california-irvineorganization : operations / cos schedule : full-timeunposting date : on_going .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,201212_707733,"telecare and orange adult mental_health services ( tao amhs ) is a community_based service for individuals with serious mental illness . it is similar in structure to an assertive community treatment ( act ) program , one of the most well researched , proven models for supporting people to live successfully in the community while regaining hope , dreams and valued life roles . position objective personal service coordinator i performs a variety of duties such as assists clients with the process of transitioning from hospital or crisis residential services to a community living setting involving client management and care . the personal service coordinator i provides direct client community support and case management services to assigned members using psychiatric rehabilitation and recovery principles . provides education and support to members and their families . collaborates with other services and agencies such as the conservator 's office , public defender 's office , child protective services , probation department and county mental_health services . qualifications one ( 1 ) year of experience working with the severely and persistently mentally ill population , ( 1 ) year experience with working in a community setting , and demonstrated ability to perform at a consistently high_level as a personal service coordinator is required . high_school graduation or a ged equivalent is required . necessary skills include knowledge of psychology or sociology , knowledge of mental illness behaviors and treatment principles of interviewing to acquire information and the ability to interact with other members of the team , clients , family_members and community services . the ability to read , write & speak english is crucial along with basic math skills . must_have valid california driver 's license , a dmv clearance for insurability , a vehicle ( approved for safety ) , and proof of insurance ; must_have knowledge and ability to use public transportation . applicant must be fingerprinted and receive clearance from the department of justice and the office of inspector general . must possess a valid driver s license , proof of insurance , and receive a motor_vehicle record clearance . must_have completed first aid and cpr training or obtain certification within four ( 4 ) weeks of hire . eeo m / f / v / d .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,201509_1195886,"retail merchandiser tng is a leading merchandising company in the usa , servicing over 50 , 000 retail locations throughout the country . we currently have an opening for a part_time retail merchandiser to service various products in the following cities : seal beach , ca 90740 ( me12008 ) job_description join our dynamic team as this position is ideal for current merchandisers , stay_at_home parents , retirees , or person s looking for permanent part_time work . the main retail merchandiser responsibilities include implementing plan_o_grams , visual merchandising , product returns , checking out_of_date items , scanning , building and maintain displays , demonstrating knowledge of our clients ' products , developing strong relationships with store personnel , accurately reporting time worked , completing surveys and communicating with management staff . hours and compensation are dependent on the number of stores assigned in a specific area and pay is based on an hourly rate . we offer : competitive hourly rate paid bi_weekly with the option of direct_deposit permanent part_time work ( hours can range between 5-25 based on the concentration of stores in the geographic area ) a regular work_schedule ( starting hours are typically m_f between the hours of 6am- 5pm ) paid training you work independently national company with advancement opportunities requirements : candidates must be over the age of 18 . candidates must_have reliable transportation necessary for local travel and proof of insurance . candidates must adhere to a specific weekly / bi_weekly work_schedule . be able to lift up to 50 lbs and perform tasks that involve stooping , walking , bending , searching for items and standing for long periods of time . candidates must_have access to computer with internet , and e_mail and be able to respond to regular communications . candidates must_have access to camera or phone with the ability to take and upload pictures to company website . candidates must_have phone or other device capable of downloading software required to complete assignments ( eg smart phone ) ideal candidate should be responsible , provide great customer_service and be able to work well with minimal_supervision . candidate must_have the ability to understand written and spoken english . only local candidates please , as relocation is not available for this position . tng is an equal_opportunity employer and we do perform background checks on perspective new hire candidates . to apply : please visit our career website and apply to the requisition number ( s ) listed below . www . apply2jobs . com / tngapply to requisition number : ( me12008 ) seal beach , ca 90740 ( we encourage you to only apply to areas within a 5-10 mile radius of your current address ) .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,201404_846513,"this position provides career guidance and counseling after conducting a thorough individual assessment . also provides case management with a focus on helping customers to prepare for employment that leads to self_sufficiency . help customers maintain eligibility for res care services by way of attendance , job search and workshop activities . identify outside resources , programs and other services for customers if needed . track the length of time the customer has been with res care and make appropriate referral to fund er outstation workers when necessary . works in conjunction with job recruiters / business services team to assist customers in securing employment . may provide follow_up after job placement to ensure job retention and the elimination of barriers that may impede job retention . authorize and co_ordinate supportive services such as child care , transportation , etc . , and track obligations of funds ; assist customers in working with other community and social service organizations by serving as an advocate for the customer ; ensures case record documentation is current , accurate , thorough and compliant with the law , regulations , and established policies and procedures ; prepare reports related to program activities . maintain existing linkages to community resources and develop new ones to further the goals of the program and the success of customers ; provide labor market information to all customers ; performs additional duties as assigned . related bachelor s degree from an accredited university or college , or equivalent combination of education and work experience ; excellent verbal and written communication skills ; demonstrated customer_service skills ; demonstrated computer skills , with experience using word_processing and spreadsheet software programs ; familiarity with the communities being served , with knowledge and understanding of local needs and resources . experience providing career guidance or counseling preferred .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,201212_551952,"job classification : contract production operator a pharmaceutical company in irvine , ca has immediate openings for production operators . the work_hours will be on the 1st shift . job_summary : under close supervision , performs a variety of processing duties according to batch record and standard operating_procedures ( sop 's ) in the manufacturing department including , but not limited to weighing , granulation , compression , blending , encapsulation , and coating and printing . essential duties and responsibilities : carries out responsibilities in accordance with the organization 's policies , procedures , and state , federal and local laws . reports process or equipment problems to supervisor ; performs trouble_shooting and mixing products . ensures batch records , equipment log books , and relevant records are current ; performs batch record reconciliation . sets_up and operates equipment for processing operations . cleans and maintains processing rooms and equipment . monitors process and equipment and makes necessary adjustments to maintain batch record specifications . monitors product quality . follows established department sop 's and batch record instructions . complies with all company policies and procedures , including safety rules and regulations . performs related duties as assigned . education and experience : high_school diploma or equivalent . 2 or more years of experience in a pharmaceutical or nutraceutical environment . sop 's , cg mp 's , equipment , and safety practices . record_keeping skills . please send resumes to susie korsak or call ( 714 ) 347-1224 . join aerotek commercial staffing . we employ people in light industrial , light technical and office support positions across the nation . if you are looking for a competitive wage , solid opportunity , and a career_path to success , contact_us now ! we offer comprehensive_benefits to include medi_cal , dental , optical , and optional 401_k . do n't put your career in the hands of just anyone , put it in the hands of a specialist . join the aerotek commercial staffing team ! allegis group and its subsidiaries are equal_opportunity employers and will consider all applications without regard to race , marital_status , sex , age , color , religion , national origin , veteran_status , disability or any other characteristic protected by law . . production operator , machine operator",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,201511_404350,"description : general maintenance mechanic is responsible for : providing maintenance repairs to resort units , public areas and administrative offices : repairs may include plumbing , electrical , heating , cooling , ventilation , furnishings and fixtures , painting , wall cover repairs , light carpentry , door and window repairs . requirements include : a working_knowledge of refrigeration ; air conditioning ; electric ; plumbing ; kitchen equipment and other mechanical devices ; ability to meet the physical demands of the position , such as heavy lifting , working on ladders , and standing or walking for extended_periods of time . interstate hotels & resorts is an eeo / aa / minorities / females / disabled / veterans click here to navigate to the `` eeo is the law '' poster customer_service as this position does interact with guests . looking for availability thu-monla casa del camino is a historic , mediterranean-style boutique hotel which is located in the heart of laguna and features the beach in its backyard . when the hotel was opened in 1929 , it quickly became a favorite for the former hollywood elite . the hotel is also located just blocks from the central laguna beach shops and galleries and just a few miles from the newport pier , making it the perfect coastal destination . la casa del camino is an intimate hotel , offering 36 guest rooms that were renovated in 2012 and feature many nice amenities including etched-glass transoms and wide windows that open up to ocean breezes . the hotel is host to 2 bars and restaurants : k'ya bistro bar , which is coined by locals as the top favorite restaurant in laguna beach , where signature small plates take center stage and the rooftop lounge , where you can soak in the laguna beach lifestyle and enjoy delicious fare while watching passing sailboats or a pacific coast sunset . the hotel also features live entertainment in the grand lobby on thursday sunday evenings . division : maintenance facility : la casa del camino category : hospitality .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,201405_1773258,"merchandising senior buyer who will initiate analysis and develop merchandise strategy for a newly developed e_commerce business across multiple classifications . this individual will partner with their dmm and gmm , as well as all e_commerce marketing associates and vendors ( internal and external ) to identify opportunities , develop and execute strategies to build strong assortments that will achieve / surpass financial objectives for e_commerce sales and profitability . e_commerce buyer will work closely with the planning team to manage the open-to-buy , analyze seasonal merchandise assortments and develop merchandising strategies to drive sales and maximize profitability . strong analytical skills , creative problem_solving and ability to thrive in an entrepreneurial environment is a must . education / experience : years of related professional experience : 3-6 . bachelor 's degree in marketing , business , retail merchandising or related field and / or relevant experience . experience with retail fashion / apparel is a plus . skills : must demonstrate proven experience and success in internet buying and merchandising . prior experience in working with a start_up retail internet site a plus . must possess broad product knowledge base . strong merchandising skills required . strong analytical and problem_solving skills . creative problem_solver . ability to thrive in an entrepreneurial environment a must . proven communication skills . strong negotiation skills . ability to thrive in an entrepreneurial environment . must_have product and brand knowledge proficiency in microsoft_office , including excel and word special requirements : travel is required including , but not limited to vf divisions , vendors , stores . bach f6f5fe bets arc setter associates .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
